[2025-03-09T11:09:45.247+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/2a152ba9f91e4c7aae1782c0992e0d9c/tags/mlflow.source.name
[2025-03-09T11:09:45.247+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/2a152ba9f91e4c7aae1782c0992e0d9c/tags/mlflow.source.type
[2025-03-09T11:09:45.247+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/2a152ba9f91e4c7aae1782c0992e0d9c/tags/mlflow.user
[2025-03-09T11:09:45.247+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/30a1116e1c3f468db3d1a757ec74b4c5/meta.yaml
[2025-03-09T11:09:45.247+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/30a1116e1c3f468db3d1a757ec74b4c5/metrics/accuracy
[2025-03-09T11:09:45.248+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/30a1116e1c3f468db3d1a757ec74b4c5/metrics/f1_score
[2025-03-09T11:09:45.248+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/30a1116e1c3f468db3d1a757ec74b4c5/metrics/precision
[2025-03-09T11:09:45.248+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/30a1116e1c3f468db3d1a757ec74b4c5/metrics/recall
[2025-03-09T11:09:45.249+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/30a1116e1c3f468db3d1a757ec74b4c5/params/model_type
[2025-03-09T11:09:45.249+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/30a1116e1c3f468db3d1a757ec74b4c5/tags/mlflow.log-model.history
[2025-03-09T11:09:45.249+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/30a1116e1c3f468db3d1a757ec74b4c5/tags/mlflow.runName
[2025-03-09T11:09:45.249+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/30a1116e1c3f468db3d1a757ec74b4c5/tags/mlflow.source.git.commit
[2025-03-09T11:09:45.249+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/30a1116e1c3f468db3d1a757ec74b4c5/tags/mlflow.source.name
[2025-03-09T11:09:45.250+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/30a1116e1c3f468db3d1a757ec74b4c5/tags/mlflow.source.type
[2025-03-09T11:09:45.250+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/30a1116e1c3f468db3d1a757ec74b4c5/tags/mlflow.user
[2025-03-09T11:09:45.250+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/3a33c58c539742469218a6a44c8be123/meta.yaml
[2025-03-09T11:09:45.250+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/3a33c58c539742469218a6a44c8be123/metrics/accuracy
[2025-03-09T11:09:45.250+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/3a33c58c539742469218a6a44c8be123/metrics/f1_score
[2025-03-09T11:09:45.250+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/3a33c58c539742469218a6a44c8be123/metrics/precision
[2025-03-09T11:09:45.250+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/3a33c58c539742469218a6a44c8be123/metrics/recall
[2025-03-09T11:09:45.251+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/3a33c58c539742469218a6a44c8be123/params/model_type
[2025-03-09T11:09:45.251+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/3a33c58c539742469218a6a44c8be123/tags/mlflow.log-model.history
[2025-03-09T11:09:45.251+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/3a33c58c539742469218a6a44c8be123/tags/mlflow.runName
[2025-03-09T11:09:45.251+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/3a33c58c539742469218a6a44c8be123/tags/mlflow.source.git.commit
[2025-03-09T11:09:45.251+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/3a33c58c539742469218a6a44c8be123/tags/mlflow.source.name
[2025-03-09T11:09:45.251+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/3a33c58c539742469218a6a44c8be123/tags/mlflow.source.type
[2025-03-09T11:09:45.252+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/3a33c58c539742469218a6a44c8be123/tags/mlflow.user
[2025-03-09T11:09:45.252+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/46483f5710594f3bb2afdaa3577c381c/meta.yaml
[2025-03-09T11:09:45.252+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/46483f5710594f3bb2afdaa3577c381c/metrics/accuracy
[2025-03-09T11:09:45.252+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/46483f5710594f3bb2afdaa3577c381c/metrics/f1_score
[2025-03-09T11:09:45.252+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/46483f5710594f3bb2afdaa3577c381c/metrics/precision
[2025-03-09T11:09:45.252+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/46483f5710594f3bb2afdaa3577c381c/metrics/recall
[2025-03-09T11:09:45.253+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/46483f5710594f3bb2afdaa3577c381c/params/model_type
[2025-03-09T11:09:45.253+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/46483f5710594f3bb2afdaa3577c381c/tags/mlflow.log-model.history
[2025-03-09T11:09:45.253+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/46483f5710594f3bb2afdaa3577c381c/tags/mlflow.runName
[2025-03-09T11:09:45.253+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/46483f5710594f3bb2afdaa3577c381c/tags/mlflow.source.git.commit
[2025-03-09T11:09:45.253+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/46483f5710594f3bb2afdaa3577c381c/tags/mlflow.source.name
[2025-03-09T11:09:45.254+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/46483f5710594f3bb2afdaa3577c381c/tags/mlflow.source.type
[2025-03-09T11:09:45.254+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/46483f5710594f3bb2afdaa3577c381c/tags/mlflow.user
[2025-03-09T11:09:45.254+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/513480195d30480a9f49215563303901/meta.yaml
[2025-03-09T11:09:45.254+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/513480195d30480a9f49215563303901/metrics/accuracy
[2025-03-09T11:09:45.254+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/513480195d30480a9f49215563303901/metrics/f1_score
[2025-03-09T11:09:45.254+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/513480195d30480a9f49215563303901/metrics/precision
[2025-03-09T11:09:45.254+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/513480195d30480a9f49215563303901/metrics/recall
[2025-03-09T11:09:45.255+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/513480195d30480a9f49215563303901/params/model_type
[2025-03-09T11:09:45.255+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/513480195d30480a9f49215563303901/tags/mlflow.log-model.history
[2025-03-09T11:09:45.255+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/513480195d30480a9f49215563303901/tags/mlflow.runName
[2025-03-09T11:09:45.255+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/513480195d30480a9f49215563303901/tags/mlflow.source.git.commit
[2025-03-09T11:09:45.255+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/513480195d30480a9f49215563303901/tags/mlflow.source.name
[2025-03-09T11:09:45.255+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/513480195d30480a9f49215563303901/tags/mlflow.source.type
[2025-03-09T11:09:45.256+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/513480195d30480a9f49215563303901/tags/mlflow.user
[2025-03-09T11:09:45.256+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/9562b7148f754f608d0627291825c6e4/meta.yaml
[2025-03-09T11:09:45.256+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/9562b7148f754f608d0627291825c6e4/metrics/accuracy
[2025-03-09T11:09:45.256+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/9562b7148f754f608d0627291825c6e4/metrics/f1_score
[2025-03-09T11:09:45.256+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/9562b7148f754f608d0627291825c6e4/metrics/precision
[2025-03-09T11:09:45.256+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/9562b7148f754f608d0627291825c6e4/metrics/recall
[2025-03-09T11:09:45.256+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/9562b7148f754f608d0627291825c6e4/params/model_type
[2025-03-09T11:09:45.257+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/9562b7148f754f608d0627291825c6e4/tags/mlflow.log-model.history
[2025-03-09T11:09:45.257+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/9562b7148f754f608d0627291825c6e4/tags/mlflow.runName
[2025-03-09T11:09:45.257+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/9562b7148f754f608d0627291825c6e4/tags/mlflow.source.git.commit
[2025-03-09T11:09:45.257+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/9562b7148f754f608d0627291825c6e4/tags/mlflow.source.name
[2025-03-09T11:09:45.257+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/9562b7148f754f608d0627291825c6e4/tags/mlflow.source.type
